ORDER_DATE,SHIP_VIA_TYPE,PRODUCT,PRODUCT_DESCRIPTION,QUANTITY,TOTAL_SALES,HUB,BRAND,PROD_CAT
2023-07-24,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,31.98,2.0,SH,CAT_8
2023-07-19,UPS GROUND,PRODUCT_10,CAT_8_DES,1.0,5.89,2.0,SH,CAT_8
2023-07-24,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2023-07-21,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,40.22,2.0,SH,CAT_1
2023-07-21,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,40.22,2.0,SH,CAT_1
2023-07-21,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,40.22,2.0,SH,CAT_1
2023-07-21,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,40.22,2.0,SH,CAT_1
2023-07-21,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,40.22,2.0,SH,CAT_1
2023-07-21,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,40.22,2.0,SH,CAT_1
2023-07-21,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,40.22,2.0,SH,CAT_1
2023-07-21,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,40.22,2.0,SH,CAT_1
2023-07-21,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,40.22,2.0,SH,CAT_1
2023-07-23,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2023-07-24,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,109.98,2.0,SH,CAT_2
2023-07-20,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2023-07-17,WILL CALL,PRODUCT_14,CAT_10_DES,1.0,27.99,2.0,SH,CAT_10
2023-07-20,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,0.0,2.0,SH,CAT_1
2023-07-24,WILL CALL,PRODUCT_3,CAT_1_DES,16.0,462.24,2.0,SH,CAT_1
2023-07-21,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-07-25,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,56.36,2.0,SH,CAT_2
2023-07-24,UPS GROUND,PRODUCT_3,CAT_1_DES,8.0,0.0,2.0,SH,CAT_1
2023-07-24,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2023-07-25,WILL CALL,PRODUCT_11,CAT_9_DES,4.0,375.96,2.0,SH,CAT_9
2023-07-25,UPS GROUND,PRODUCT_1,CAT_1_DES,4.0,143.96,2.0,SH,CAT_1
2023-07-20,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2023-07-25,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2023-07-25,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-07-25,UPS GROUND,PRODUCT_8,CAT_6_DES,6.0,112.86,2.0,SH,CAT_6
2023-07-19,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2023-07-25,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2023-07-25,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-07-25,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2023-07-25,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2023-07-25,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2023-07-24,UPS GROUND,PRODUCT_1,CAT_1_DES,3.0,120.78,2.0,SH,CAT_1
2023-07-27,WILL CALL,PRODUCT_10,CAT_8_DES,6.0,58.92,2.0,SH,CAT_8
2023-07-26,UPS GROUND,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2023-07-26,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2023-07-26,UPS GROUND,PRODUCT_3,CAT_1_DES,1.0,28.89,2.0,SH,CAT_1
2023-07-14,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2023-07-27,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-07-26,WILL CALL,PRODUCT_3,CAT_1_DES,8.0,208.88,2.0,SH,CAT_1
2023-07-26,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-07-27,WILL CALL,PRODUCT_1,CAT_1_DES,16.0,417.76,2.0,SH,CAT_1
2023-07-27,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2023-07-24,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2023-07-13,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2023-07-13,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2023-07-28,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-07-28,UPS GROUND,PRODUCT_8,CAT_6_DES,4.0,75.24,2.0,SH,CAT_6
2023-07-26,WILL CALL,PRODUCT_3,CAT_1_DES,6.0,191.04,2.0,SH,CAT_1
2023-07-28,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,12.56,2.0,SH,CAT_8
2023-07-28,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,56.36,2.0,SH,CAT_2
2023-07-31,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2023-07-31,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-07-20,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-07-20,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-07-28,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,24.3,2.0,SH,CAT_6
2023-07-28,UPS GROUND,PRODUCT_8,CAT_6_DES,6.0,112.86,2.0,SH,CAT_6
2023-07-31,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-07-28,WILL CALL,PRODUCT_1,CAT_1_DES,1.0,28.89,2.0,SH,CAT_1
2023-07-28,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,28.18,2.0,SH,CAT_2
2023-07-31,UPS GROUND,PRODUCT_11,CAT_9_DES,2.0,119.58,2.0,SH,CAT_9
2023-07-31,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-07-27,WILL CALL,PRODUCT_5,CAT_3_DES,2.0,86.06,2.0,SH,CAT_3
2023-07-31,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2023-07-31,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,28.18,2.0,SH,CAT_2
2023-08-01,WILL CALL,PRODUCT_10,CAT_8_DES,30.0,176.7,2.0,SH,CAT_8
2023-07-25,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.36,2.0,SH,CAT_2
2023-07-31,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-08-01,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2023-07-26,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2023-07-19,WILL CALL,PRODUCT_8,CAT_6_DES,6.0,72.9,2.0,SH,CAT_6
2023-07-25,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,10.68,2.0,SH,CAT_2
2023-08-02,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-08-01,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,21.57,2.0,SH,CAT_6
2023-07-31,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2023-07-24,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2023-07-20,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,31.98,2.0,SH,CAT_8
2023-08-02,UPS GROUND,PRODUCT_2,CAT_2_DES,5.0,274.95,2.0,SH,CAT_2
2023-08-01,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.36,2.0,SH,CAT_2
2023-08-01,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.36,2.0,SH,CAT_2
2023-08-02,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2023-08-02,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,47.64,2.0,SH,CAT_1
2023-07-18,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2024-05-24,UPS GROUND,PRODUCT_15,CAT_10_DES,4.0,36.52,2.0,SH,CAT_10
2024-05-23,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-05-24,WILL CALL,PRODUCT_3,CAT_1_DES,5.0,144.45,2.0,SH,CAT_1
2024-05-23,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-24,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-05-24,WILL CALL,PRODUCT_3,CAT_1_DES,16.0,462.24,2.0,SH,CAT_1
2024-05-23,WILL CALL,PRODUCT_1,CAT_1_DES,14.0,365.54,2.0,SH,CAT_1
2024-05-24,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,58.99,2.0,SH,CAT_2
2024-05-24,WILL CALL,PRODUCT_2,CAT_2_DES,3.0,87.66,2.0,SH,CAT_2
2024-05-24,UPS GROUND,PRODUCT_3,CAT_1_DES,6.0,173.34,2.0,SH,CAT_1
2024-05-24,UPS GROUND,PRODUCT_2,CAT_2_DES,4.0,116.88,2.0,SH,CAT_2
2024-05-16,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,58.44,2.0,SH,CAT_2
2024-05-23,WILL CALL,PRODUCT_3,CAT_1_DES,6.0,191.04,2.0,SH,CAT_1
2024-05-22,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-05-23,UPS GROUND,PRODUCT_4,CAT_3_DES,3.0,112.98,2.0,SH,CAT_3
2024-05-20,UPS GROUND,PRODUCT_12,CAT_5_DES,2.0,15.7,2.0,SH,CAT_5
2024-05-17,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2024-05-22,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-05-22,WILL CALL,PRODUCT_3,CAT_1_DES,6.0,173.34,2.0,SH,CAT_1
2024-05-20,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,57.98,2.0,SH,CAT_6
2024-05-20,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,57.98,2.0,SH,CAT_6
2024-05-21,UPS GROUND,PRODUCT_7,CAT_5_DES,100.0,561.0,2.0,SH,CAT_5
2024-05-21,WILL CALL,PRODUCT_1,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2024-05-22,UPS GROUND,PRODUCT_2,CAT_2_DES,3.0,87.66,2.0,SH,CAT_2
2024-05-22,UPS GROUND,PRODUCT_2,CAT_2_DES,3.0,87.66,2.0,SH,CAT_2
2024-05-22,UPS GROUND,PRODUCT_5,CAT_3_DES,2.0,76.28,2.0,SH,CAT_3
2024-05-22,WILL CALL,PRODUCT_3,CAT_1_DES,6.0,173.34,2.0,SH,CAT_1
2024-05-22,WILL CALL,PRODUCT_5,CAT_3_DES,2.0,98.96,2.0,SH,CAT_3
2024-04-25,UPS GROUND,PRODUCT_7,CAT_5_DES,4.0,31.96,2.0,SH,CAT_5
2024-05-22,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,58.44,2.0,SH,CAT_2
2024-05-13,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-20,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-05-20,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-21,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-05-20,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2024-05-21,WILL CALL,PRODUCT_10,CAT_8_DES,1.0,5.89,2.0,SH,CAT_8
2024-05-16,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.26,2.0,SH,CAT_2
2024-05-20,WILL CALL,PRODUCT_2,CAT_2_DES,4.0,45.24,2.0,SH,CAT_2
2024-05-19,WILL CALL,PRODUCT_2,CAT_2_DES,8.0,471.92,2.0,SH,CAT_2
2024-05-20,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-05-20,WILL CALL,PRODUCT_3,CAT_1_DES,16.0,462.24,2.0,SH,CAT_1
2024-05-20,WILL CALL,PRODUCT_1,CAT_1_DES,1.0,28.89,2.0,SH,CAT_1
2024-05-15,WILL CALL,PRODUCT_5,CAT_3_DES,2.0,86.06,2.0,SH,CAT_3
2024-05-17,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,22.6,2.0,SH,CAT_8
2024-05-17,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-17,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-17,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2024-05-16,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2024-05-16,UPS GROUND,PRODUCT_2,CAT_2_DES,6.0,175.32,2.0,SH,CAT_2
2024-05-17,WILL CALL,PRODUCT_8,CAT_6_DES,3.0,56.43,2.0,SH,CAT_6
2024-05-17,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-05-17,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-05-14,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2024-05-15,UPS GROUND,PRODUCT_16,CAT_3_DES,2.0,158.3,2.0,SH,CAT_3
2024-05-15,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-05-13,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,58.44,2.0,SH,CAT_2
2024-05-14,WILL CALL,PRODUCT_4,CAT_3_DES,3.0,112.98,2.0,SH,CAT_3
2024-05-13,UPS GROUND,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2024-05-15,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,10.63,2.0,SH,CAT_2
2024-05-16,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-05-16,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-05-13,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,45.24,2.0,SH,CAT_2
2024-05-16,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-05-16,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-05-16,WILL CALL,PRODUCT_1,CAT_1_DES,5.0,144.45,2.0,SH,CAT_1
2024-05-16,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-05-16,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2024-05-15,WILL CALL,PRODUCT_7,CAT_5_DES,15.0,84.15,2.0,SH,CAT_5
2024-05-15,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-15,WILL CALL,PRODUCT_5,CAT_3_DES,3.0,129.09,2.0,SH,CAT_3
2024-05-13,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.26,2.0,SH,CAT_2
2024-05-07,WILL CALL,PRODUCT_4,CAT_3_DES,2.0,169.98,2.0,SH,CAT_3
2024-05-15,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,117.98,2.0,SH,CAT_2
2024-05-14,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2024-05-14,UPS GROUND,PRODUCT_7,CAT_5_DES,100.0,489.0,2.0,SH,CAT_5
2024-05-15,WILL CALL,PRODUCT_3,CAT_1_DES,16.0,462.24,2.0,SH,CAT_1
2024-05-14,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-05-15,UPS GROUND,PRODUCT_10,CAT_8_DES,5.0,49.1,2.0,SH,CAT_8
2024-05-15,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,21.57,2.0,SH,CAT_6
2024-05-14,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-05-09,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2024-05-14,WILL CALL,PRODUCT_7,CAT_5_DES,1.0,4.89,2.0,SH,CAT_5
2024-05-13,UPS GROUND,PRODUCT_17,CAT_11_DES,1.0,10.99,2.0,SH,CAT_11
2024-05-14,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-14,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-05-10,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-05-10,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,10.63,2.0,SH,CAT_2
2024-05-10,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-05-10,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-05-10,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2024-05-14,UPS GROUND,PRODUCT_7,CAT_5_DES,1.0,4.89,2.0,SH,CAT_5
2024-05-13,WILL CALL,PRODUCT_10,CAT_8_DES,20.0,117.8,2.0,SH,CAT_8
2024-05-13,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,10.63,2.0,SH,CAT_2
2024-05-14,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-05-14,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,117.98,2.0,SH,CAT_2
2024-05-14,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2024-05-09,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-05-13,WILL CALL,PRODUCT_7,CAT_5_DES,1.0,4.89,2.0,SH,CAT_5
2024-05-13,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2024-05-13,WILL CALL,PRODUCT_7,CAT_5_DES,2.0,15.98,2.0,SH,CAT_5
2024-05-09,WILL CALL,PRODUCT_11,CAT_9_DES,1.0,67.87,2.0,SH,CAT_9
2024-05-09,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-10,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-05-13,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-13,UPS GROUND,PRODUCT_8,CAT_6_DES,4.0,75.24,2.0,SH,CAT_6
2024-05-13,WILL CALL,PRODUCT_1,CAT_1_DES,8.0,0.0,2.0,SH,CAT_1
2024-05-12,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,73.46,2.0,SH,CAT_1
2024-05-07,UPS GROUND,PRODUCT_16,CAT_3_DES,2.0,158.3,2.0,SH,CAT_3
2024-05-09,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-05-09,WILL CALL,PRODUCT_3,CAT_1_DES,16.0,509.44,2.0,SH,CAT_1
2024-05-02,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-05-09,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-05-08,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-05-08,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-10,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,11.31,2.0,SH,CAT_2
2024-05-10,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-05-09,UPS GROUND,PRODUCT_18,CAT_12_DES,1.0,34.42,2.0,SH,CAT_12
2024-05-09,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-05-10,UPS GROUND,PRODUCT_3,CAT_1_DES,3.0,86.67,2.0,SH,CAT_1
2024-05-06,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,58.44,2.0,SH,CAT_2
2024-05-10,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-05-03,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-05-07,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-05-09,WILL CALL,PRODUCT_7,CAT_5_DES,80.0,391.2,2.0,SH,CAT_5
2024-05-06,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,58.44,2.0,SH,CAT_2
2024-05-07,WILL CALL,PRODUCT_3,CAT_1_DES,8.0,178.08,2.0,SH,CAT_1
2024-05-07,WILL CALL,PRODUCT_1,CAT_1_DES,8.0,178.08,2.0,SH,CAT_1
2024-05-07,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,25.9,2.0,SH,CAT_6
2024-05-08,WILL CALL,PRODUCT_3,CAT_1_DES,12.0,267.12,2.0,SH,CAT_1
2024-05-09,WILL CALL,PRODUCT_5,CAT_3_DES,2.0,86.06,2.0,SH,CAT_3
2024-05-09,UPS GROUND,PRODUCT_3,CAT_1_DES,8.0,231.12,2.0,SH,CAT_1
2024-05-09,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,49.44,2.0,SH,CAT_6
2024-05-09,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2024-05-07,UPS GROUND,PRODUCT_16,CAT_3_DES,4.0,316.6,2.0,SH,CAT_3
2024-05-06,UPS GROUND,PRODUCT_1,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2024-05-01,WILL CALL,PRODUCT_3,CAT_1_DES,16.0,417.76,2.0,SH,CAT_1
2024-05-08,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-02,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-05-08,WILL CALL,PRODUCT_11,CAT_9_DES,3.0,203.61,2.0,SH,CAT_9
2024-05-08,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2024-05-08,UPS GROUND,PRODUCT_2,CAT_2_DES,4.0,116.88,2.0,SH,CAT_2
2024-05-08,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-05-06,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,12.15,2.0,SH,CAT_6
2024-05-06,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,24.3,2.0,SH,CAT_6
2024-05-06,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,143.96,2.0,SH,CAT_1
2024-05-06,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,45.24,2.0,SH,CAT_2
2024-05-02,UPS GROUND,PRODUCT_10,CAT_8_DES,1.0,5.89,2.0,SH,CAT_8
2024-05-01,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,0.0,2.0,SH,CAT_1
2024-05-07,WILL CALL,PRODUCT_11,CAT_9_DES,2.0,119.58,2.0,SH,CAT_9
2024-05-01,WILL CALL,PRODUCT_8,CAT_6_DES,4.0,115.96,2.0,SH,CAT_6
2024-05-07,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2024-05-07,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2024-05-06,WILL CALL,PRODUCT_11,CAT_9_DES,1.0,67.87,2.0,SH,CAT_9
2024-05-01,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-05-05,WILL CALL,PRODUCT_4,CAT_3_DES,2.0,75.32,2.0,SH,CAT_3
2024-05-01,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-05-06,UPS GROUND,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2024-05-06,WILL CALL,PRODUCT_3,CAT_1_DES,36.0,752.04,2.0,SH,CAT_1
2024-05-06,WILL CALL,PRODUCT_8,CAT_6_DES,10.0,121.5,2.0,SH,CAT_6
2024-05-06,UPS GROUND,PRODUCT_2,CAT_2_DES,4.0,129.72,2.0,SH,CAT_2
2024-05-07,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-07,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,58.44,2.0,SH,CAT_2
2024-05-04,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,104.44,2.0,SH,CAT_1
2024-05-06,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-06,UPS GROUND,PRODUCT_3,CAT_1_DES,16.0,417.76,2.0,SH,CAT_1
2024-05-06,UPS GROUND,PRODUCT_1,CAT_1_DES,4.0,104.44,2.0,SH,CAT_1
2024-05-06,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-05-01,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2024-04-30,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2024-05-06,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-11-15,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,30.19,2.0,SH,CAT_2
2024-11-19,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,31.98,2.0,SH,CAT_8
2024-11-18,WILL CALL,PRODUCT_11,CAT_9_DES,2.0,119.58,2.0,SH,CAT_9
2024-11-15,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,60.38,2.0,SH,CAT_2
2024-11-11,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,22.62,2.0,SH,CAT_2
